lbi	replicate	season_end	season_start	strain
5.0271	0	2000-07-01	1999-07-01	A/Dunedin/3/2000
6.1723	0	2000-07-01	1999-07-01	A/Dunedin/1/2000
7.1986	0	2000-07-01	1999-07-01	A/Oslo/841/2000
5.3167	0	2000-07-01	1999-07-01	A/Oslo/6391/2000
5.4733	0	2000-07-01	1999-07-01	A/Missouri/NHRC0001/2000
7.8994	0	2000-07-01	1999-07-01	A/NewYork/188/1999
5.5648	0	2000-07-01	1999-07-01	A/NewYork/142/2000
7.9081	0	2000-07-01	1999-07-01	A/NewYork/422/1999
5.1481	0	2000-07-01	1999-07-01	A/Romania/387/2000
6.9178	0	2000-07-01	1999-07-01	A/NewYork/3/2000
5.4232	0	2000-07-01	1999-07-01	A/NewYork/162/2000
8.2759	0	2000-07-01	1999-07-01	A/NewYork/155/1999
6.8172	0	2000-07-01	1999-07-01	A/NewYork/433/2000
9.0547	0	2000-07-01	1999-07-01	A/NewYork/179/1999
6.9081	0	2000-07-01	1999-07-01	A/NewYork/430/2000
5.2191	0	2000-07-01	1999-07-01	A/Kiev/633/2000
9.2814	0	2000-07-01	1999-07-01	A/Oslo/2501/1999
8.2103	0	2000-07-01	1999-07-01	A/Oslo/3161/1999
9.0527	0	2000-07-01	1999-07-01	A/Oslo/2137/1999
6.7702	0	2000-07-01	1999-07-01	A/NewYork/175/2000
7.1084	0	2000-07-01	1999-07-01	A/Scotland/262/1999
5.5729	0	2000-07-01	1999-07-01	A/Michigan/17/2000
3.5898	0	2000-07-01	1999-07-01	A/Taiwan/1459/2000
6.3161	0	2000-07-01	1999-07-01	A/Canterbury/2/2000
7.2822	0	2000-07-01	1999-07-01	A/NewYork/171/1999
3.2175	0	2000-07-01	1999-07-01	A/Auckland/600/2000
3.2375	0	2000-07-01	1999-07-01	A/Canterbury/3/2000
8.256	0	2000-07-01	1999-07-01	A/NewYork/153/1999
7.4654	0	2000-07-01	1999-07-01	A/NewYork/166/1999
7.5683	0	2000-07-01	1999-07-01	A/NewYork/163/1999
7.3512	0	2000-07-01	1999-07-01	A/NewYork/427/1999
5.7468	0	2000-07-01	1999-07-01	A/NewYork/173/2000
6.9123	0	2000-07-01	1999-07-01	A/NewYork/432/2000
7.9759	0	2000-07-01	1999-07-01	A/NewYork/157/1999
7.7189	0	2000-07-01	1999-07-01	A/NewYork/426/1999
6.3433	0	2000-07-01	1999-07-01	A/NewYork/438/2000
8.287	0	2000-07-01	1999-07-01	A/Oslo/2512/1999
9.0973	0	2000-07-01	1999-07-01	A/NewYork/147/1999
6.529	0	2000-07-01	1999-07-01	A/NewYork/437/2000
6.6679	0	2000-07-01	1999-07-01	A/HongKong/CUHK20294/2000
5.5491	0	2000-07-01	1999-07-01	A/HongKong/CUHK21250/2000
6.7354	0	2000-07-01	1999-07-01	A/HongKong/CUHK20292/2000
5.615	0	2000-07-01	1999-07-01	A/HongKong/CUHK21132/2000
8.9343	0	2000-07-01	1999-07-01	A/NewYork/143/1999
7.5641	0	2000-07-01	1999-07-01	A/Scotland/230/1999
8.6321	0	2000-07-01	1999-07-01	A/NewYork/139/1999
8.6321	0	2000-07-01	1999-07-01	A/NewYork/151/1999
8.5659	0	2000-07-01	1999-07-01	A/NewYork/181/1999
5.6547	0	2000-07-01	1999-07-01	A/NewYork/180/2000
8.1639	0	2000-07-01	1999-07-01	A/NewYork/424/1999
3.3293	0	2000-07-01	1999-07-01	A/Darwin/1/2000
8.1707	0	2000-07-01	1999-07-01	A/Canterbury/179/1999
5.2739	0	2000-07-01	1999-07-01	A/Perth/213/2000
7.6739	0	2000-07-01	1999-07-01	A/NewYork/164/1999
7.1385	0	2000-07-01	1999-07-01	A/HongKong/CUHK20169/2000
4.994	0	2000-07-01	1999-07-01	A/HongKong/CUHK22087/2000
7.2056	0	2000-07-01	1999-07-01	A/HongKong/CUHK20200/2000
11.2079	0	2000-07-01	1999-07-01	A/Illinois/NHRC0001/1999
4.7455	0	2000-07-01	1999-07-01	A/Singapore/2/2000
6.7178	0	2000-07-01	1999-07-01	A/NewYork/165/2000
6.5397	0	2000-07-01	1999-07-01	A/NewYork/439/2000
6.5519	0	2000-07-01	1999-07-01	A/NewYork/154/2000
6.1041	0	2000-07-01	1999-07-01	A/HongKong/CUHK21124/2000
9.4936	0	2000-07-01	1999-07-01	A/NewYork/183/1999
5.1485	0	2000-07-01	1999-07-01	A/HongKong/CUHK22078/2000
5.9476	0	2000-07-01	1999-07-01	A/NewYork/148/2000
5.2083	0	2000-07-01	1999-07-01	A/Perth/1/2000
5.8799	0	2000-07-01	1999-07-01	A/Sydney/201/2000
6.4625	0	2000-07-01	1999-07-01	A/NewYork/150/2000
8.1312	0	2000-07-01	1999-07-01	A/NewYork/185/1999
5.0726	0	2000-07-01	1999-07-01	A/HongKong/CUHK22163/2000
8.4164	0	2000-07-01	1999-07-01	A/NewYork/189/1999
0.4006	0	2000-07-01	1999-07-01	A/Brazil/718/2000
0.4955	0	2000-07-01	1999-07-01	A/NewYork/428/1999
0.4135	0	2000-07-01	1999-07-01	A/HongKong/CUHK33915/1999
0.4137	0	2000-07-01	1999-07-01	A/Dakar/115/1999
0.3934	0	2000-07-01	1999-07-01	A/California/4/2000
0.454	0	2000-07-01	1999-07-01	A/Panama/2007/1999
0.454	0	2000-07-01	1999-07-01	A/Panama/2007/1999-egg
0.9729	0	2000-07-01	1999-07-01	A/Georgia/NHRC0001/1999
0.7319	0	2000-07-01	1999-07-01	A/NewYork/423/1999
0.8509	0	2000-07-01	1999-07-01	A/NewYork/145/1999
0.6846	0	2000-07-01	1999-07-01	A/NewYork/435/2000
1.0757	0	2000-07-01	1999-07-01	A/NewYork/137/1999
1.0831	0	2000-07-01	1999-07-01	A/NewYork/138/1999
0.4182	0	2000-07-01	1999-07-01	A/Korea/2623/2000
0.5487	0	2000-07-01	1999-07-01	A/Bangkok/27/2000
0.6061	0	2000-07-01	1999-07-01	A/Netherlands/51/2000
0.8859	0	2000-07-01	1999-07-01	A/NewYork/177/1999
0.9277	0	2000-07-01	1999-07-01	A/Guizhou/105/1999
0.661	0	2000-07-01	1999-07-01	A/Guangzhou/194/2000
0.4633	0	2000-07-01	1999-07-01	A/Taiwan/429/1999
0.4199	0	2000-07-01	1999-07-01	A/Taiwan/206/2000
0.542	0	2000-07-01	1999-07-01	A/HongKong/CUHK31490/1999
0.4739	0	2000-07-01	1999-07-01	A/Taiwan/511/1999
1.1106	0	2000-07-01	1999-07-01	A/Shenzhen/195/2000
1.46	0	2000-07-01	1999-07-01	A/Ningxia/6/2000
1.1771	0	2000-07-01	1999-07-01	A/Guangzhou/229/2000
0.861	0	2000-07-01	1999-07-01	A/Shenzhen/499/2000
1.7019	0	2000-07-01	1999-07-01	A/Beijing/4/2000
1.1535	0	2000-07-01	1999-07-01	A/Guangzhou/253/2000
1.0509	0	2000-07-01	1999-07-01	A/Sydney/118/2000
1.4638	0	2000-07-01	1999-07-01	A/Guangzhou/100/2000
1.3177	0	2000-07-01	1999-07-01	A/HongKong/CUHK22162/2000
0.9498	0	2000-07-01	1999-07-01	A/Guangdong/233/2000
1.1472	0	2000-07-01	1999-07-01	A/Guangzhou/375/2000
1.1791	0	2000-07-01	1999-07-01	A/Guangzhou/443/2000
1.0426	0	2000-07-01	1999-07-01	A/HongKong/1399/2000
1.0538	0	2000-07-01	1999-07-01	A/Guangzhou/536/2000
0.5518	0	2000-07-01	1999-07-01	A/Guangzhou/98/2000
0.7423	0	2000-07-01	1999-07-01	A/Guangzhou/535/2000
0.8219	0	2000-07-01	1999-07-01	A/HongKong/1418/2000
0.9448	0	2000-07-01	1999-07-01	A/Guangzhou/442/2000
0.9982	0	2000-07-01	1999-07-01	A/Guangzhou/438/2000
1.4338	0	2000-07-01	1999-07-01	A/HongKong/CUHK22072/2000
0.3698	0	2001-07-01	2000-07-01	A/Bulgaria/28/2001
0.4	0	2001-07-01	2000-07-01	A/HongKong/CUHK26805/2000
0.539	0	2001-07-01	2000-07-01	A/Canterbury/61/2000
0.4869	0	2001-07-01	2000-07-01	A/Waikato/16/2000
0.5086	0	2001-07-01	2000-07-01	A/Hutt/82/2000
0.5141	0	2001-07-01	2000-07-01	A/Waikato/9/2000
0.5654	0	2001-07-01	2000-07-01	A/Canterbury/62/2000
0.3858	0	2001-07-01	2000-07-01	A/Bangkok/161/2001
0.4076	0	2001-07-01	2000-07-01	A/Singapore/15/2001
0.5229	0	2001-07-01	2000-07-01	A/Bangkok/156/2001
0.7323	0	2001-07-01	2000-07-01	A/Hiroshima/1/2001
0.6124	0	2001-07-01	2000-07-01	A/Bangkok/226/2001
0.6293	0	2001-07-01	2000-07-01	A/Tak/214/2001
0.5262	0	2001-07-01	2000-07-01	A/Waikato/5/2001
0.5913	0	2001-07-01	2000-07-01	A/Netherlands/124/2001
0.7289	0	2001-07-01	2000-07-01	A/Canterbury/6/2001
0.7153	0	2001-07-01	2000-07-01	A/Canterbury/7/2001
0.4229	0	2001-07-01	2000-07-01	A/Victoria/302/2001
0.4615	0	2001-07-01	2000-07-01	A/Bangkok/28/2001
0.4209	0	2001-07-01	2000-07-01	A/Bangkok/224/2001
0.46	0	2001-07-01	2000-07-01	A/Taiwan/22104/2001
0.8196	0	2001-07-01	2000-07-01	A/India/3783/2000
0.5724	0	2001-07-01	2000-07-01	A/Okinawa/5/2001
0.5324	0	2001-07-01	2000-07-01	A/Busan/66/2001
0.7305	0	2001-07-01	2000-07-01	A/Singapore/94/2000
0.6998	0	2001-07-01	2000-07-01	A/Busan/16/2001
0.815	0	2001-07-01	2000-07-01	A/Osaka/68/2001
1.009	0	2001-07-01	2000-07-01	A/HongKong/CUHK52247/2000
0.6641	0	2001-07-01	2000-07-01	A/HongKong/CUHK13172/2001
0.5401	0	2001-07-01	2000-07-01	A/Brazil/18a/2000
0.5664	0	2001-07-01	2000-07-01	A/Brazil/10/2000
0.5026	0	2001-07-01	2000-07-01	A/SouthAfrica/96/2000
0.5333	0	2001-07-01	2000-07-01	A/Christchurch/94/2000
0.6049	0	2001-07-01	2000-07-01	A/Townsville/4/2000
0.6159	0	2001-07-01	2000-07-01	A/Waikato/7/2000
0.7471	0	2001-07-01	2000-07-01	A/Brisbane/10/2000
0.6687	0	2001-07-01	2000-07-01	A/Brisbane/11/2000
0.7141	0	2001-07-01	2000-07-01	A/Victoria/523/2000
0.76	0	2001-07-01	2000-07-01	A/Queensland/2/2000
0.7811	0	2001-07-01	2000-07-01	A/Canterbury/50/2000
0.7175	0	2001-07-01	2000-07-01	A/Waikato/8/2000
0.6521	0	2001-07-01	2000-07-01	A/Canterbury/93/2000
0.6382	0	2001-07-01	2000-07-01	A/Canterbury/98/2000
0.6382	0	2001-07-01	2000-07-01	A/Canterbury/94/2000
0.5412	0	2001-07-01	2000-07-01	A/Brazil/2c/2000
0.6069	0	2001-07-01	2000-07-01	A/Canterbury/81/2000
0.6499	0	2001-07-01	2000-07-01	A/Waikato/6/2000
0.61	0	2001-07-01	2000-07-01	A/Canterbury/84/2000
0.6872	0	2001-07-01	2000-07-01	A/Canterbury/55/2000
0.6167	0	2001-07-01	2000-07-01	A/Canterbury/80/2000
0.5578	0	2001-07-01	2000-07-01	A/Tak/123/2001
0.5957	0	2001-07-01	2000-07-01	A/Bangkok/86/2001
0.5957	0	2001-07-01	2000-07-01	A/HongKong/CUHK13033/2001
0.481	0	2001-07-01	2000-07-01	A/Queensland/7/2000
0.5313	0	2001-07-01	2000-07-01	A/Queensland/3/2000
0.5284	0	2001-07-01	2000-07-01	A/Queensland/4/2000
0.5728	0	2001-07-01	2000-07-01	A/Brazil/4b/2000
0.8719	0	2001-07-01	2000-07-01	A/Queensland/5/2000
0.4163	0	2001-07-01	2000-07-01	A/Brazil/695/2001
0.4	0	2001-07-01	2000-07-01	A/Indonesia/8338/2001
0.3997	0	2001-07-01	2000-07-01	A/Dakar/26/2001
0.3991	0	2001-07-01	2000-07-01	A/Singapore/4/2001
0.4005	0	2001-07-01	2000-07-01	A/Daegu/58/2001
4.3682	0	2001-07-01	2000-07-01	A/Canterbury/38/2000
3.9704	0	2001-07-01	2000-07-01	A/Auckland/601/2000
3.8958	0	2001-07-01	2000-07-01	A/Canterbury/75/2000
3.2928	0	2001-07-01	2000-07-01	A/WesternAustralia/12/2000
5.1359	0	2001-07-01	2000-07-01	A/Sydney/213/2000
4.5108	0	2001-07-01	2000-07-01	A/Wellington/9/2000
3.5006	0	2001-07-01	2000-07-01	A/Auckland/598/2000
1.3228	0	2001-07-01	2000-07-01	A/Okinawa/92/2001
4.5138	0	2001-07-01	2000-07-01	A/Perth/10/2000
3.9704	0	2001-07-01	2000-07-01	A/WesternAustralia/7/2000
1.5947	0	2001-07-01	2000-07-01	A/Busan/44/2001
1.8887	0	2001-07-01	2000-07-01	A/Busan/11/2001
4.2531	0	2001-07-01	2000-07-01	A/Canterbury/67/2000
4.1097	0	2001-07-01	2000-07-01	A/Canterbury/71/2000
1.3904	0	2001-07-01	2000-07-01	A/Shiga/2/2001
4.1092	0	2001-07-01	2000-07-01	A/Auckland/599/2000
3.6933	0	2001-07-01	2000-07-01	A/Auckland/593/2000
3.2094	0	2001-07-01	2000-07-01	A/Auckland/596/2000
2.6845	0	2001-07-01	2000-07-01	A/Canterbury/103/2000
1.057	0	2001-07-01	2000-07-01	A/HongKong/762/2001
1.1582	0	2001-07-01	2000-07-01	A/HongKong/CUHK22644/2001
3.1574	0	2001-07-01	2000-07-01	A/Canterbury/99/2000
4.6257	0	2001-07-01	2000-07-01	A/Waikato/4/2000
3.9342	0	2001-07-01	2000-07-01	A/Waikato/17/2000
4.5925	0	2001-07-01	2000-07-01	A/Waikato/5/2000
3.9595	0	2001-07-01	2000-07-01	A/Waikato/15/2000
3.7062	0	2001-07-01	2000-07-01	A/Canterbury/89/2000
3.5169	0	2001-07-01	2000-07-01	A/Perth/41/2000
3.9108	0	2001-07-01	2000-07-01	A/WesternAustralia/5/2000
3.3452	0	2001-07-01	2000-07-01	A/WesternAustralia/10/2000
3.6025	0	2001-07-01	2000-07-01	A/WesternAustralia/9/2000
5.3549	0	2001-07-01	2000-07-01	A/Sydney/217/2000
4.0107	0	2001-07-01	2000-07-01	A/WesternAustralia/2/2000
2.6322	0	2001-07-01	2000-07-01	A/Wellington/30/2000
3.3847	0	2001-07-01	2000-07-01	A/WesternAustralia/8/2000
3.0793	0	2001-07-01	2000-07-01	A/Canterbury/101/2000
1.0408	0	2001-07-01	2000-07-01	A/Shimane/133/2001
4.151	0	2001-07-01	2000-07-01	A/Canterbury/85/2000
3.6859	0	2001-07-01	2000-07-01	A/Canterbury/90/2000
3.998	0	2001-07-01	2000-07-01	A/Auckland/588/2000
3.5959	0	2001-07-01	2000-07-01	A/Canterbury/92/2000
3.3048	0	2001-07-01	2000-07-01	A/Canterbury/97/2000
3.3048	0	2001-07-01	2000-07-01	A/Canterbury/96/2000
5.5815	0	2001-07-01	2000-07-01	A/Canterbury/17/2000
1.9655	0	2001-07-01	2000-07-01	A/Florida/1/2001
1.2566	0	2001-07-01	2000-07-01	A/Perth/204/2001
1.3802	0	2001-07-01	2000-07-01	A/Taiwan/124/2001
3.9685	0	2001-07-01	2000-07-01	A/WesternAustralia/11/2000
5.6808	0	2001-07-01	2000-07-01	A/Victoria/532/2000
5.5673	0	2001-07-01	2000-07-01	A/Canterbury/42/2000
5.4919	0	2001-07-01	2000-07-01	A/Canterbury/39/2000
1.1693	0	2001-07-01	2000-07-01	A/HongKong/734/2001
1.9352	0	2001-07-01	2000-07-01	A/Busan/71/2001
5.8737	0	2001-07-01	2000-07-01	A/Queensland/9/2000
4.5873	0	2001-07-01	2000-07-01	A/WesternAustralia/6/2000
4.4337	0	2001-07-01	2000-07-01	A/Waikato/20/2000
5.4397	0	2001-07-01	2000-07-01	A/Canterbury/66/2000
5.3296	0	2001-07-01	2000-07-01	A/WesternAustralia/3/2000
5.2247	0	2001-07-01	2000-07-01	A/Queensland/1/2000
5.2247	0	2001-07-01	2000-07-01	A/Canterbury/73/2000
5.6269	0	2001-07-01	2000-07-01	A/Canterbury/56/2000
5.5506	0	2001-07-01	2000-07-01	A/Canterbury/64/2000
5.3375	0	2001-07-01	2000-07-01	A/WesternAustralia/1/2000
4.7912	0	2001-07-01	2000-07-01	A/Auckland/589/2000
5.6069	0	2001-07-01	2000-07-01	A/Canterbury/68/2000
4.7683	0	2001-07-01	2000-07-01	A/Canterbury/88/2000
5.3458	0	2001-07-01	2000-07-01	A/WesternAustralia/4/2000
5.3458	0	2001-07-01	2000-07-01	A/Queensland/8/2000
1.9096	0	2001-07-01	2000-07-01	A/Daegu/56/2001
1.7321	0	2001-07-01	2000-07-01	A/Yamagata/592/2001
1.4475	0	2001-07-01	2000-07-01	A/HongKong/648/2001
4.0892	0	2001-07-01	2000-07-01	A/Niigata/2743/2000
3.5827	0	2001-07-01	2000-07-01	A/Nara/3/2001
1.9045	0	2001-07-01	2000-07-01	A/HongKong/CUHK21675/2001
1.9288	0	2001-07-01	2000-07-01	A/HongKong/CUHK21733/2001
2.4325	0	2001-07-01	2000-07-01	A/Sendai/161/2001
2.491	0	2001-07-01	2000-07-01	A/Fukushima/127/2001
1.8819	0	2001-07-01	2000-07-01	A/HongKong/CUHK21891/2001
2.0813	0	2001-07-01	2000-07-01	A/HongKong/CUHK21421/2001
2.096	0	2001-07-01	2000-07-01	A/Sydney/2/2001
2.0319	0	2001-07-01	2000-07-01	A/Waikato/1/2001
1.5446	0	2001-07-01	2000-07-01	A/Canterbury/10/2001
0.669	0	2001-07-01	2000-07-01	A/Santiago/6774/2000
0.6579	0	2001-07-01	2000-07-01	A/Peru/5937/2000
0.7084	0	2001-07-01	2000-07-01	A/Argentina/5995/2000
0.5668	0	2001-07-01	2000-07-01	A/Okinawa/54/2001
0.593	0	2001-07-01	2000-07-01	A/Massachusetts/2/2001
0.8582	0	2001-07-01	2000-07-01	A/NewYork/301/2001
0.87	0	2001-07-01	2000-07-01	A/Kentucky/21/2001
0.7898	0	2001-07-01	2000-07-01	A/NorthCarolina/1/2001
0.696	0	2001-07-01	2000-07-01	A/Ecuador/2635/2001
0.8207	0	2001-07-01	2000-07-01	A/Toulouse/878/2001
0.9444	0	2001-07-01	2000-07-01	A/HongKong/CUHK13658/2001
1.0684	0	2001-07-01	2000-07-01	A/Netherlands/118/2001
2.8066	0	2001-07-01	2000-07-01	A/HongKong/CUHK28038/2000
1.0964	0	2001-07-01	2000-07-01	A/SouthAustralia/44/2001
1.1057	0	2001-07-01	2000-07-01	A/Brazil/822/2001
1.1277	0	2001-07-01	2000-07-01	A/Argentina/13/2001
1.1717	0	2001-07-01	2000-07-01	A/Argentina/mc5/2001
1.0875	0	2001-07-01	2000-07-01	A/Argentina/25/2001
1.0985	0	2001-07-01	2000-07-01	A/Argentina/10/2001
1.2647	0	2001-07-01	2000-07-01	A/Argentina/5/2001
1.2204	0	2001-07-01	2000-07-01	A/Argentina/44/2001
0.6406	0	2001-07-01	2000-07-01	A/Chile/5823/2001
0.7122	0	2001-07-01	2000-07-01	A/Chile/5109/2001
2.1729	0	2001-07-01	2000-07-01	A/Victoria/544/2002
0.4	0	2001-07-01	2000-07-01	A/Jochiwon/4/2001
0.1936	0	2001-07-01	2000-07-01	A/Hiroshima/253/2000
0.4006	0	2001-07-01	2000-07-01	A/Daegu/24/2001
0.9699	0	2001-07-01	2000-07-01	A/HongKong/1573/2000
0.9292	0	2001-07-01	2000-07-01	A/HongKong/CUHK27157/2000
1.1668	0	2001-07-01	2000-07-01	A/Shenzhen/805/2000
0.5329	0	2001-07-01	2000-07-01	A/HongKong/CUHK21932/2001
0.5197	0	2001-07-01	2000-07-01	A/Madagascar/62645/2001
1.3837	0	2001-07-01	2000-07-01	A/HongKong/CUHK26846/2000
1.7226	0	2001-07-01	2000-07-01	A/HongKong/CUHK26907/2000
0.5943	0	2001-07-01	2000-07-01	A/Bangkok/115/2001
1.4218	0	2001-07-01	2000-07-01	A/Waikato/1/2000
0.709	0	2001-07-01	2000-07-01	A/Taiwan/55/2001
1.773	0	2001-07-01	2000-07-01	A/HongKong/CUHK27374/2000
0.7854	0	2001-07-01	2000-07-01	A/Nepal/g-2079/2001
0.6796	0	2001-07-01	2000-07-01	A/HongKong/CUHK21226/2001
1.922	0	2001-07-01	2000-07-01	A/HongKong/1585/2000
1.3838	0	2001-07-01	2000-07-01	A/Wellington/21/2000
1.5332	0	2001-07-01	2000-07-01	A/HongKong/CUHK28040/2000
1.464	0	2001-07-01	2000-07-01	A/HongKong/CUHK28278/2000
1.5245	0	2001-07-01	2000-07-01	A/HongKong/CUHK28044/2000
0.9895	0	2001-07-01	2000-07-01	A/HongKong/CUHK28501/2000
1.2486	0	2001-07-01	2000-07-01	A/HongKong/CUHK26969/2000
1.2402	0	2001-07-01	2000-07-01	A/HongKong/CUHK26980/2000
0.8642	0	2001-07-01	2000-07-01	A/Victoria/570/2000
1.4654	0	2001-07-01	2000-07-01	A/Fujian/151/2000
1.0538	0	2001-07-01	2000-07-01	A/Taiwan/17/2000
1.6834	0	2001-07-01	2000-07-01	A/Taiwan/263/2000
0.6548	0	2001-07-01	2000-07-01	A/Taiwan/92605/2001
1.2531	0	2001-07-01	2000-07-01	A/Taiwan/16/2000
0.995	0	2001-07-01	2000-07-01	A/Taiwan/431/2000
0.8365	0	2001-07-01	2000-07-01	A/Taiwan/1/2001
1.057	0	2001-07-01	2000-07-01	A/Taiwan/1471/2000
1.1035	0	2001-07-01	2000-07-01	A/Yokohama/111/2000
0.8717	0	2001-07-01	2000-07-01	A/Osaka/125/2001
1.2163	0	2001-07-01	2000-07-01	A/HongKong/CUHK27183/2000
1.1759	0	2001-07-01	2000-07-01	A/HongKong/CUHK27348/2000
0.9124	0	2001-07-01	2000-07-01	A/HongKong/CUHK13048/2001
1.0808	0	2001-07-01	2000-07-01	A/HongKong/CUHK13510/2001
0.7188	0	2001-07-01	2000-07-01	A/HongKong/CUHK22888/2001
0.8573	0	2001-07-01	2000-07-01	A/Taiwan/160/2001
0.9704	0	2001-07-01	2000-07-01	A/HongKong/CUHK21734/2001
1.0349	0	2001-07-01	2000-07-01	A/Shenzhen/882/2000
0.3955	0	2002-07-01	2001-07-01	A/Singapore/60/2001
0.3668	0	2002-07-01	2001-07-01	A/Thailand/80891/2001
0.3668	0	2002-07-01	2001-07-01	A/Bangkok/480/2001
0.3767	0	2002-07-01	2001-07-01	A/NongKhai/475/2001
0.3315	0	2002-07-01	2001-07-01	A/Bangkok/504/2001
0.2398	0	2002-07-01	2001-07-01	A/Canterbury/50/2001
0.2736	0	2002-07-01	2001-07-01	A/Canterbury/36/2001
0.2934	0	2002-07-01	2001-07-01	A/Wellington/22/2001
0.2544	0	2002-07-01	2001-07-01	A/Canterbury/146/2001
0.2491	0	2002-07-01	2001-07-01	A/Canterbury/149/2001
0.2541	0	2002-07-01	2001-07-01	A/Canterbury/140/2001
0.3979	0	2002-07-01	2001-07-01	A/Taiwan/384/2001
0.3979	0	2002-07-01	2001-07-01	A/Bangkok/328/2001
0.3898	0	2002-07-01	2001-07-01	A/Indonesia/3277/2002
0.3993	0	2002-07-01	2001-07-01	A/Argentina/1/2002
0.3943	0	2002-07-01	2001-07-01	A/Philippines/78890/2001
0.1758	0	2002-07-01	2001-07-01	A/Victoria/509/2001
0.1759	0	2002-07-01	2001-07-01	A/WesternAustralia/13/2001
0.3514	0	2002-07-01	2001-07-01	A/Christchurch/44/2001
0.3009	0	2002-07-01	2001-07-01	A/Christchurch/37/2001
0.2701	0	2002-07-01	2001-07-01	A/Christchurch/28/2001
0.2934	0	2002-07-01	2001-07-01	A/WestCoast/32/2001
0.2621	0	2002-07-01	2001-07-01	A/Canterbury/37/2001
0.2553	0	2002-07-01	2001-07-01	A/WestCoast/55/2001
0.2655	0	2002-07-01	2001-07-01	A/WestCoast/28/2001
0.2555	0	2002-07-01	2001-07-01	A/Canterbury/44/2001
0.2555	0	2002-07-01	2001-07-01	A/Canterbury/43/2001
0.4145	0	2002-07-01	2001-07-01	A/SouthAustralia/71/2001
0.365	0	2002-07-01	2001-07-01	A/Okinawa/184/2001
0.4093	0	2002-07-01	2001-07-01	A/NewYork/96/2002
0.5061	0	2002-07-01	2001-07-01	A/Texas/8/2001
0.5572	0	2002-07-01	2001-07-01	A/Colombia/3026/2001
0.5187	0	2002-07-01	2001-07-01	A/Florida/6/2001
0.4686	0	2002-07-01	2001-07-01	A/Hiroshima/66/2002
0.5076	0	2002-07-01	2001-07-01	A/Netherlands/1/2002
0.6954	0	2002-07-01	2001-07-01	A/Okinawa/208/2001
0.8484	0	2002-07-01	2001-07-01	A/Okinawa/207/2001
0.5261	0	2002-07-01	2001-07-01	A/Okinawa/16/2002
0.6487	0	2002-07-01	2001-07-01	A/Okinawa/225/2001
0.5283	0	2002-07-01	2001-07-01	A/Darwin/17/2001
0.5687	0	2002-07-01	2001-07-01	A/SouthAustralia/98/2001
0.8075	0	2002-07-01	2001-07-01	A/SouthAustralia/53/2001
0.5934	0	2002-07-01	2001-07-01	A/WesternAustralia/14/2001
0.7407	0	2002-07-01	2001-07-01	A/SouthAustralia/84/2001
0.7289	0	2002-07-01	2001-07-01	A/SouthAustralia/85/2001
0.634	0	2002-07-01	2001-07-01	A/SouthAustralia/102/2001
0.787	0	2002-07-01	2001-07-01	A/SouthAustralia/75/2001
0.5178	0	2002-07-01	2001-07-01	A/Peru/3029/2002
0.8315	0	2002-07-01	2001-07-01	A/Peru/G194/2001
0.6165	0	2002-07-01	2001-07-01	A/Ceara/177/2002
0.6951	0	2002-07-01	2001-07-01	A/NewYork/122/2002
0.907	0	2002-07-01	2001-07-01	A/NewYork/402/2001
0.8034	0	2002-07-01	2001-07-01	A/NewYork/126/2002
0.9204	0	2002-07-01	2001-07-01	A/NewYork/412/2002
1.1651	0	2002-07-01	2001-07-01	A/Perth/270/2001
1.6486	0	2002-07-01	2001-07-01	A/WesternAustralia/15/2001
1.4642	0	2002-07-01	2001-07-01	A/WesternAustralia/17/2001
1.5352	0	2002-07-01	2001-07-01	A/WesternAustralia/16/2001
0.9202	0	2002-07-01	2001-07-01	A/NewYork/18/2002
1.163	0	2002-07-01	2001-07-01	A/NewYork/80/2001
1.4549	0	2002-07-01	2001-07-01	A/NewYork/401/2001
1.3263	0	2002-07-01	2001-07-01	A/NewJersey/4/2001
0.9986	0	2002-07-01	2001-07-01	A/NewYork/17/2002
1.5955	0	2002-07-01	2001-07-01	A/NewYork/46/2001
1.3078	0	2002-07-01	2001-07-01	A/NewYork/85/2001
0.9366	0	2002-07-01	2001-07-01	A/NewYork/114/2002
1.0894	0	2002-07-01	2001-07-01	A/NewYork/105/2002
1.1496	0	2002-07-01	2001-07-01	A/Arkansas/1/2002
1.0432	0	2002-07-01	2001-07-01	A/HongKong/568/2002
1.1468	0	2002-07-01	2001-07-01	A/HongKong/121715/2002
1.1705	0	2002-07-01	2001-07-01	A/HongKong/CUHK13249/2002
1.0735	0	2002-07-01	2001-07-01	A/HongKong/CUHK21582/2002
1.3423	0	2002-07-01	2001-07-01	A/HongKong/CUHK13216/2002
1.103	0	2002-07-01	2001-07-01	A/HongKong/CUHK21957/2002
0.9672	0	2002-07-01	2001-07-01	A/HongKong/CUHK23111/2002
1.6521	0	2002-07-01	2001-07-01	A/HongKong/CUHK6210/2002
1.6521	0	2002-07-01	2001-07-01	A/HongKong/CUHK6206/2002
1.4289	0	2002-07-01	2001-07-01	A/Texas/9/2001
0.7084	0	2002-07-01	2001-07-01	A/Nebraska/12/2002
2.0088	0	2002-07-01	2001-07-01	A/Argentina/3759/2001
1.9964	0	2002-07-01	2001-07-01	A/Argentina/3758/2001
1.5209	0	2002-07-01	2001-07-01	A/Brazil/79285/2001
